<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
02/07/17,13:13:00,59938.0000000,59941.0000000,59932.0000000,59932.0000000,330
02/07/17,13:14:00,59935.0000000,59945.0000000,59914.0000000,59934.0000000,6184
02/07/17,13:15:00,59932.0000000,59940.0000000,59927.0000000,59933.0000000,1037
02/07/17,13:16:00,59932.0000000,59933.0000000,59914.0000000,59925.0000000,894
02/07/17,13:17:00,59926.0000000,59943.0000000,59920.0000000,59921.0000000,1771
02/07/17,13:18:00,59921.0000000,59930.0000000,59905.0000000,59906.0000000,3200
02/07/17,13:19:00,59910.0000000,59927.0000000,59906.0000000,59918.0000000,2891
02/07/17,13:20:00,59920.0000000,59928.0000000,59896.0000000,59899.0000000,2522
02/07/17,13:21:00,59899.0000000,59920.0000000,59895.0000000,59906.0000000,2814
02/07/17,13:22:00,59906.0000000,59908.0000000,59896.0000000,59899.0000000,1707
02/07/17,13:23:00,59899.0000000,59911.0000000,59899.0000000,59907.0000000,1247
02/07/17,13:24:00,59908.0000000,59909.0000000,59899.0000000,59901.0000000,859
02/07/17,13:25:00,59903.0000000,59929.0000000,59900.0000000,59929.0000000,956
02/07/17,13:26:00,59926.0000000,59935.0000000,59923.0000000,59926.0000000,1410
02/07/17,13:27:00,59927.0000000,59929.0000000,59924.0000000,59924.0000000,126
02/07/17,13:28:00,59924.0000000,59929.0000000,59923.0000000,59927.0000000,182
02/07/17,13:29:00,59927.0000000,59932.0000000,59924.0000000,59930.0000000,212
02/07/17,13:30:00,59930.0000000,59931.0000000,59921.0000000,59923.0000000,430
02/07/17,13:31:00,59923.0000000,59984.0000000,59923.0000000,59971.0000000,15926
02/07/17,13:32:00,59971.0000000,59982.0000000,59954.0000000,59982.0000000,5018
02/07/17,13:33:00,59982.0000000,59987.0000000,59945.0000000,59982.0000000,9514
02/07/17,13:34:00,59984.0000000,60007.0000000,59981.0000000,59999.0000000,8278
02/07/17,13:35:00,59999.0000000,60012.0000000,59999.0000000,60010.0000000,4278
02/07/17,13:36:00,60009.0000000,60025.0000000,59996.0000000,60022.0000000,7124
02/07/17,13:37:00,60024.0000000,60038.0000000,59982.0000000,59992.0000000,13395
02/07/17,13:38:00,59989.0000000,59996.0000000,59973.0000000,59978.0000000,5307
02/07/17,13:39:00,59980.0000000,59987.0000000,59964.0000000,59978.0000000,1410
02/07/17,13:40:00,59974.0000000,59990.0000000,59972.0000000,59989.0000000,1378
02/07/17,13:41:00,59989.0000000,59991.0000000,59970.0000000,59980.0000000,994
02/07/17,13:42:00,59978.0000000,59985.0000000,59974.0000000,59979.0000000,496
02/07/17,13:43:00,59981.0000000,59985.0000000,59974.0000000,59978.0000000,712
02/07/17,13:44:00,59978.0000000,59998.0000000,59977.0000000,59996.0000000,1244
02/07/17,13:45:00,59996.0000000,60035.0000000,59995.0000000,60024.0000000,6279
02/07/17,13:46:00,60024.0000000,60026.0000000,60007.0000000,60014.0000000,1930
02/07/17,13:47:00,60013.0000000,60015.0000000,59993.0000000,60005.0000000,3810
02/07/17,13:48:00,60004.0000000,60019.0000000,59999.0000000,60012.0000000,2661
02/07/17,13:49:00,60009.0000000,60009.0000000,59986.0000000,59988.0000000,1830
02/07/17,13:50:00,59988.0000000,60000.0000000,59988.0000000,59994.0000000,1397
02/07/17,13:51:00,59991.0000000,59992.0000000,59965.0000000,59971.0000000,2655
02/07/17,13:52:00,59975.0000000,59975.0000000,59959.0000000,59969.0000000,1845
02/07/17,13:53:00,59968.0000000,59985.0000000,59966.0000000,59977.0000000,1731
02/07/17,13:54:00,59977.0000000,60000.0000000,59971.0000000,59998.0000000,2475
02/07/17,13:55:00,59998.0000000,60006.0000000,59960.0000000,59990.0000000,4964
02/07/17,13:56:00,59990.0000000,59993.0000000,59983.0000000,59985.0000000,828
02/07/17,13:57:00,59985.0000000,59998.0000000,59981.0000000,59997.0000000,1028
02/07/17,13:58:00,59995.0000000,59996.0000000,59991.0000000,59994.0000000,576
02/07/17,13:59:00,59994.0000000,59999.0000000,59983.0000000,59986.0000000,1218
02/07/17,14:05:00,59986.0000000,60010.0000000,59986.0000000,59998.0000000,8414
02/07/17,14:06:00,59997.0000000,60006.0000000,59973.0000000,59973.0000000,8037
02/07/17,14:07:00,59974.0000000,59983.0000000,59967.0000000,59977.0000000,6276
02/07/17,14:08:00,59977.0000000,59980.0000000,59945.0000000,59960.0000000,6802
02/07/17,14:09:00,59962.0000000,59972.0000000,59956.0000000,59965.0000000,2149
02/07/17,14:10:00,59964.0000000,59975.0000000,59961.0000000,59973.0000000,1565
02/07/17,14:11:00,59972.0000000,59986.0000000,59968.0000000,59974.0000000,3441
02/07/17,14:12:00,59975.0000000,59988.0000000,59970.0000000,59983.0000000,2518
02/07/17,14:13:00,59985.0000000,59998.0000000,59982.0000000,59994.0000000,1710
02/07/17,14:14:00,59993.0000000,59999.0000000,59990.0000000,59999.0000000,1302
02/07/17,14:15:00,59998.0000000,60000.0000000,59993.0000000,59999.0000000,1321
02/07/17,14:16:00,59999.0000000,60000.0000000,59964.0000000,59976.0000000,3349
02/07/17,14:17:00,59976.0000000,59993.0000000,59974.0000000,59990.0000000,1457
02/07/17,14:18:00,59991.0000000,60000.0000000,59980.0000000,59987.0000000,2541
02/07/17,14:19:00,59989.0000000,60005.0000000,59983.0000000,59987.0000000,7499
02/07/17,14:20:00,59987.0000000,59988.0000000,59973.0000000,59974.0000000,725
02/07/17,14:21:00,59976.0000000,59998.0000000,59973.0000000,59986.0000000,2807
02/07/17,14:22:00,59986.0000000,60008.0000000,59985.0000000,59987.0000000,4268
02/07/17,14:23:00,59991.0000000,60002.0000000,59986.0000000,60002.0000000,582
02/07/17,14:24:00,60002.0000000,60014.0000000,59992.0000000,60008.0000000,2740
02/07/17,14:25:00,60010.0000000,60015.0000000,60009.0000000,60011.0000000,1131
02/07/17,14:26:00,60014.0000000,60023.0000000,60012.0000000,60014.0000000,1960
02/07/17,14:27:00,60014.0000000,60020.0000000,59985.0000000,59989.0000000,5213
02/07/17,14:28:00,59990.0000000,59997.0000000,59980.0000000,59992.0000000,1803
02/07/17,14:29:00,59992.0000000,60008.0000000,59990.0000000,60004.0000000,3910
02/07/17,14:30:00,60005.0000000,60006.0000000,59984.0000000,59984.0000000,1486
02/07/17,14:31:00,59985.0000000,59989.0000000,59953.0000000,59967.0000000,4678
02/07/17,14:32:00,59967.0000000,59980.0000000,59955.0000000,59975.0000000,1134
02/07/17,14:33:00,59975.0000000,59982.0000000,59964.0000000,59970.0000000,1351
02/07/17,14:34:00,59968.0000000,59978.0000000,59956.0000000,59956.0000000,1053
02/07/17,14:35:00,59956.0000000,59974.0000000,59950.0000000,59971.0000000,2493
02/07/17,14:36:00,59970.0000000,59980.0000000,59965.0000000,59974.0000000,2290
02/07/17,14:37:00,59974.0000000,59977.0000000,59950.0000000,59952.0000000,3293
02/07/17,14:38:00,59954.0000000,59971.0000000,59952.0000000,59963.0000000,771
02/07/17,14:39:00,59961.0000000,59969.0000000,59953.0000000,59962.0000000,1278
02/07/17,14:40:00,59963.0000000,59972.0000000,59962.0000000,59967.0000000,646
02/07/17,14:41:00,59968.0000000,59971.0000000,59962.0000000,59964.0000000,1411
02/07/17,14:42:00,59963.0000000,59971.0000000,59956.0000000,59964.0000000,2399
02/07/17,14:43:00,59965.0000000,59966.0000000,59939.0000000,59942.0000000,4960
02/07/17,14:44:00,59944.0000000,59953.0000000,59933.0000000,59953.0000000,2805
02/07/17,14:45:00,59953.0000000,59962.0000000,59935.0000000,59943.0000000,7035
02/07/17,14:46:00,59945.0000000,59947.0000000,59936.0000000,59939.0000000,1450
02/07/17,14:47:00,59941.0000000,59943.0000000,59915.0000000,59916.0000000,3988
02/07/17,14:48:00,59919.0000000,59921.0000000,59904.0000000,59913.0000000,3387
02/07/17,14:49:00,59912.0000000,59937.0000000,59909.0000000,59928.0000000,3200
02/07/17,14:50:00,59925.0000000,59928.0000000,59907.0000000,59915.0000000,2613
02/07/17,14:51:00,59913.0000000,59917.0000000,59905.0000000,59912.0000000,931
02/07/17,14:52:00,59914.0000000,59915.0000000,59893.0000000,59906.0000000,2920
02/07/17,14:53:00,59906.0000000,59915.0000000,59904.0000000,59906.0000000,1231
02/07/17,14:54:00,59907.0000000,59914.0000000,59900.0000000,59905.0000000,1033
02/07/17,14:55:00,59905.0000000,59915.0000000,59901.0000000,59908.0000000,1522
02/07/17,14:56:00,59911.0000000,59915.0000000,59908.0000000,59908.0000000,481
02/07/17,14:57:00,59909.0000000,59911.0000000,59907.0000000,59910.0000000,758
02/07/17,14:58:00,59912.0000000,59941.0000000,59908.0000000,59938.0000000,11956
02/07/17,14:59:00,59936.0000000,59947.0000000,59934.0000000,59947.0000000,3240
02/07/17,15:00:00,59942.0000000,59961.0000000,59941.0000000,59958.0000000,2644
02/07/17,15:01:00,59958.0000000,59959.0000000,59947.0000000,59952.0000000,1053
02/07/17,15:02:00,59951.0000000,59955.0000000,59923.0000000,59929.0000000,2723
02/07/17,15:03:00,59931.0000000,59937.0000000,59910.0000000,59924.0000000,3008
02/07/17,15:04:00,59925.0000000,59930.0000000,59920.0000000,59930.0000000,971
02/07/17,15:05:00,59930.0000000,59930.0000000,59916.0000000,59924.0000000,579
02/07/17,15:06:00,59926.0000000,59937.0000000,59924.0000000,59937.0000000,604
02/07/17,15:07:00,59937.0000000,59937.0000000,59908.0000000,59912.0000000,2839
02/07/17,15:08:00,59915.0000000,59937.0000000,59913.0000000,59936.0000000,1142
02/07/17,15:09:00,59933.0000000,59960.0000000,59929.0000000,59959.0000000,2464
02/07/17,15:10:00,59960.0000000,59972.0000000,59960.0000000,59972.0000000,2894
02/07/17,15:11:00,59971.0000000,59974.0000000,59929.0000000,59943.0000000,6210
02/07/17,15:12:00,59944.0000000,59961.0000000,59940.0000000,59958.0000000,782
02/07/17,15:13:00,59959.0000000,59965.0000000,59954.0000000,59955.0000000,1046
02/07/17,15:14:00,59956.0000000,59970.0000000,59955.0000000,59966.0000000,959
02/07/17,15:15:00,59966.0000000,59968.0000000,59955.0000000,59959.0000000,845
02/07/17,15:16:00,59958.0000000,59966.0000000,59947.0000000,59958.0000000,2278
02/07/17,15:17:00,59961.0000000,59961.0000000,59954.0000000,59954.0000000,200
02/07/17,15:18:00,59955.0000000,59958.0000000,59943.0000000,59948.0000000,1275
02/07/17,15:19:00,59948.0000000,59951.0000000,59943.0000000,59950.0000000,310
02/07/17,15:20:00,59947.0000000,59947.0000000,59925.0000000,59926.0000000,1798
02/07/17,15:21:00,59926.0000000,59938.0000000,59924.0000000,59928.0000000,984
02/07/17,15:22:00,59928.0000000,59933.0000000,59911.0000000,59925.0000000,2588
02/07/17,15:23:00,59926.0000000,59935.0000000,59920.0000000,59926.0000000,974
02/07/17,15:24:00,59923.0000000,59930.0000000,59905.0000000,59919.0000000,2290
02/07/17,15:25:00,59919.0000000,59926.0000000,59911.0000000,59915.0000000,1114
02/07/17,15:26:00,59917.0000000,59924.0000000,59915.0000000,59920.0000000,405
02/07/17,15:27:00,59920.0000000,59923.0000000,59917.0000000,59919.0000000,120
02/07/17,15:28:00,59921.0000000,59922.0000000,59910.0000000,59910.0000000,997
02/07/17,15:29:00,59910.0000000,59917.0000000,59903.0000000,59908.0000000,884
02/07/17,15:30:00,59906.0000000,59915.0000000,59902.0000000,59910.0000000,839
02/07/17,15:31:00,59911.0000000,59927.0000000,59910.0000000,59924.0000000,892
02/07/17,15:32:00,59925.0000000,59935.0000000,59919.0000000,59930.0000000,1817
02/07/17,15:33:00,59930.0000000,59931.0000000,59923.0000000,59928.0000000,589
02/07/17,15:34:00,59927.0000000,59929.0000000,59913.0000000,59920.0000000,580
02/07/17,15:35:00,59921.0000000,59932.0000000,59916.0000000,59926.0000000,1173
02/07/17,15:36:00,59925.0000000,59938.0000000,59912.0000000,59918.0000000,1544
02/07/17,15:37:00,59919.0000000,59923.0000000,59914.0000000,59915.0000000,373
02/07/17,15:38:00,59915.0000000,59925.0000000,59915.0000000,59925.0000000,436
02/07/17,15:39:00,59921.0000000,59924.0000000,59917.0000000,59920.0000000,165
02/07/17,15:40:00,59919.0000000,59923.0000000,59918.0000000,59922.0000000,797
02/07/17,15:41:00,59922.0000000,59924.0000000,59913.0000000,59918.0000000,1434
02/07/17,15:42:00,59920.0000000,59928.0000000,59916.0000000,59928.0000000,991
02/07/17,15:43:00,59927.0000000,59930.0000000,59920.0000000,59920.0000000,1279
02/07/17,15:44:00,59921.0000000,59923.0000000,59915.0000000,59921.0000000,796
02/07/17,15:45:00,59921.0000000,59921.0000000,59917.0000000,59920.0000000,169
02/07/17,15:46:00,59920.0000000,59923.0000000,59917.0000000,59920.0000000,249
02/07/17,15:47:00,59921.0000000,59922.0000000,59910.0000000,59918.0000000,1120
02/07/17,15:48:00,59918.0000000,59920.0000000,59910.0000000,59912.0000000,1183
02/07/17,15:49:00,59914.0000000,59916.0000000,59888.0000000,59897.0000000,7795
02/07/17,15:50:00,59897.0000000,59910.0000000,59893.0000000,59907.0000000,879
02/07/17,15:51:00,59907.0000000,59910.0000000,59904.0000000,59907.0000000,202
02/07/17,15:52:00,59909.0000000,59924.0000000,59906.0000000,59920.0000000,1080
02/07/17,15:53:00,59920.0000000,59928.0000000,59919.0000000,59923.0000000,737
02/07/17,15:54:00,59920.0000000,59923.0000000,59919.0000000,59923.0000000,196
02/07/17,15:55:00,59923.0000000,59949.0000000,59922.0000000,59940.0000000,4539
02/07/17,15:56:00,59943.0000000,59949.0000000,59933.0000000,59946.0000000,1112
02/07/17,15:57:00,59946.0000000,59948.0000000,59934.0000000,59946.0000000,1602
02/07/17,15:58:00,59945.0000000,59955.0000000,59940.0000000,59945.0000000,1475
02/07/17,15:59:00,59946.0000000,59958.0000000,59936.0000000,59955.0000000,2132
02/07/17,16:00:00,59955.0000000,59957.0000000,59944.0000000,59955.0000000,1472
02/07/17,16:01:00,59956.0000000,59958.0000000,59948.0000000,59950.0000000,3031
02/07/17,16:02:00,59950.0000000,59955.0000000,59940.0000000,59950.0000000,1463
02/07/17,16:03:00,59952.0000000,59952.0000000,59938.0000000,59948.0000000,818
02/07/17,16:04:00,59951.0000000,59955.0000000,59944.0000000,59951.0000000,972
02/07/17,16:05:00,59951.0000000,59954.0000000,59944.0000000,59953.0000000,708
02/07/17,16:06:00,59954.0000000,59970.0000000,59952.0000000,59964.0000000,2161
02/07/17,16:07:00,59966.0000000,59970.0000000,59963.0000000,59967.0000000,2366
02/07/17,16:08:00,59967.0000000,59969.0000000,59962.0000000,59969.0000000,528
02/07/17,16:09:00,59968.0000000,59968.0000000,59962.0000000,59964.0000000,352
02/07/17,16:10:00,59965.0000000,59995.0000000,59962.0000000,59993.0000000,4169
02/07/17,16:11:00,59995.0000000,60011.0000000,59985.0000000,60004.0000000,6116
02/07/17,16:12:00,60006.0000000,60009.0000000,59981.0000000,59985.0000000,3859
02/07/17,16:13:00,59985.0000000,59988.0000000,59978.0000000,59985.0000000,907
02/07/17,16:14:00,59982.0000000,59988.0000000,59975.0000000,59975.0000000,1501
02/07/17,16:15:00,59975.0000000,59979.0000000,59970.0000000,59972.0000000,1357
02/07/17,16:16:00,59972.0000000,59972.0000000,59965.0000000,59966.0000000,1470
02/07/17,16:17:00,59970.0000000,59970.0000000,59945.0000000,59950.0000000,1879
02/07/17,16:18:00,59948.0000000,59955.0000000,59946.0000000,59949.0000000,859
02/07/17,16:19:00,59951.0000000,59959.0000000,59950.0000000,59956.0000000,964
02/07/17,16:20:00,59956.0000000,59958.0000000,59943.0000000,59946.0000000,821
02/07/17,16:21:00,59945.0000000,59954.0000000,59944.0000000,59947.0000000,709
02/07/17,16:22:00,59948.0000000,59951.0000000,59910.0000000,59917.0000000,7867
02/07/17,16:23:00,59916.0000000,59919.0000000,59866.0000000,59886.0000000,13458
02/07/17,16:24:00,59887.0000000,59919.0000000,59878.0000000,59904.0000000,9622
02/07/17,16:25:00,59906.0000000,59950.0000000,59899.0000000,59914.0000000,8974
02/07/17,16:26:00,59918.0000000,59929.0000000,59904.0000000,59927.0000000,2202
02/07/17,16:27:00,59928.0000000,59930.0000000,59908.0000000,59918.0000000,1392
02/07/17,16:28:00,59917.0000000,59933.0000000,59915.0000000,59930.0000000,705
02/07/17,16:29:00,59932.0000000,59949.0000000,59929.0000000,59938.0000000,2675
02/07/17,16:30:00,59940.0000000,59945.0000000,59927.0000000,59941.0000000,1718
02/07/17,16:31:00,59940.0000000,59945.0000000,59936.0000000,59944.0000000,486
02/07/17,16:32:00,59944.0000000,59955.0000000,59943.0000000,59947.0000000,1835
02/07/17,16:33:00,59948.0000000,59950.0000000,59943.0000000,59946.0000000,705
02/07/17,16:34:00,59946.0000000,59950.0000000,59943.0000000,59945.0000000,368
02/07/17,16:35:00,59943.0000000,59946.0000000,59937.0000000,59943.0000000,397
02/07/17,16:36:00,59944.0000000,59945.0000000,59916.0000000,59923.0000000,3863
02/07/17,16:37:00,59923.0000000,59932.0000000,59888.0000000,59891.0000000,2174
02/07/17,16:38:00,59890.0000000,59923.0000000,59885.0000000,59911.0000000,4463
02/07/17,16:39:00,59911.0000000,59922.0000000,59883.0000000,59898.0000000,3727
02/07/17,16:40:00,59894.0000000,59917.0000000,59892.0000000,59914.0000000,1713
02/07/17,16:41:00,59911.0000000,59914.0000000,59887.0000000,59898.0000000,3193
02/07/17,16:42:00,59894.0000000,59901.0000000,59871.0000000,59887.0000000,3854
02/07/17,16:43:00,59884.0000000,59886.0000000,59853.0000000,59861.0000000,6509
02/07/17,16:44:00,59861.0000000,59874.0000000,59840.0000000,59842.0000000,7809
02/07/17,16:45:00,59843.0000000,59871.0000000,59840.0000000,59844.0000000,5609
02/07/17,16:46:00,59844.0000000,59856.0000000,59837.0000000,59856.0000000,5028
02/07/17,16:47:00,59854.0000000,59876.0000000,59851.0000000,59870.0000000,2270
02/07/17,16:48:00,59871.0000000,59917.0000000,59870.0000000,59905.0000000,8606
02/07/17,16:49:00,59905.0000000,59918.0000000,59896.0000000,59913.0000000,2641
02/07/17,16:50:00,59913.0000000,59919.0000000,59893.0000000,59897.0000000,3444
02/07/17,16:51:00,59895.0000000,59907.0000000,59880.0000000,59897.0000000,3063
02/07/17,16:52:00,59895.0000000,59910.0000000,59894.0000000,59906.0000000,1152
02/07/17,16:53:00,59906.0000000,59909.0000000,59902.0000000,59902.0000000,303
02/07/17,16:54:00,59902.0000000,59905.0000000,59867.0000000,59874.0000000,2395
02/07/17,16:55:00,59872.0000000,59889.0000000,59870.0000000,59878.0000000,1231
02/07/17,16:56:00,59879.0000000,59886.0000000,59862.0000000,59862.0000000,3284
02/07/17,16:57:00,59864.0000000,59868.0000000,59860.0000000,59863.0000000,619
02/07/17,16:58:00,59863.0000000,59870.0000000,59856.0000000,59869.0000000,1543
02/07/17,16:59:00,59869.0000000,59878.0000000,59868.0000000,59877.0000000,659
02/07/17,17:00:00,59874.0000000,59880.0000000,59857.0000000,59864.0000000,1833
02/07/17,17:01:00,59861.0000000,59867.0000000,59847.0000000,59867.0000000,1259
02/07/17,17:02:00,59864.0000000,59933.0000000,59862.0000000,59933.0000000,16684
02/07/17,17:03:00,59931.0000000,59945.0000000,59908.0000000,59916.0000000,4977
02/07/17,17:04:00,59916.0000000,59925.0000000,59905.0000000,59924.0000000,3558
02/07/17,17:05:00,59924.0000000,59958.0000000,59923.0000000,59955.0000000,4777
02/07/17,17:06:00,59954.0000000,59965.0000000,59927.0000000,59941.0000000,5423
02/07/17,17:07:00,59941.0000000,60007.0000000,59934.0000000,59996.0000000,21431
02/07/17,17:08:00,59996.0000000,60029.0000000,59981.0000000,60015.0000000,11909
02/07/17,17:09:00,60015.0000000,60022.0000000,59970.0000000,59972.0000000,5751
02/07/17,17:10:00,59972.0000000,60008.0000000,59970.0000000,59999.0000000,6476
02/07/17,17:11:00,59999.0000000,60005.0000000,59976.0000000,59983.0000000,3990
02/07/17,17:12:00,59980.0000000,60008.0000000,59976.0000000,59989.0000000,4097
02/07/17,17:13:00,59993.0000000,59995.0000000,59979.0000000,59982.0000000,4291
02/07/17,17:14:00,59987.0000000,59990.0000000,59956.0000000,59957.0000000,3944
02/07/17,17:15:00,59955.0000000,59975.0000000,59955.0000000,59963.0000000,2042
